Site,Year,Month,Day,Hour,Av. Temperature [C˚],Av. Fluorescence ~[mg/m3],Av. Turbidity [NTU]
Hadera,2019,4,30,20,17.3,0.23,0.26
Hadera,2019,4,30,21,17.37,0.17,0.23
Hadera,2019,4,30,22,17.59,0.17,0.15
Hadera,2019,4,30,23,17.55,0.15,0.18
Hadera,2019,5,1,0,17.52,0.16,0.17
Hadera,2019,5,1,1,17.34,0.23,0.26
Hadera,2019,5,1,2,17.25,0.34,0.32
Hadera,2019,5,1,3,17.24,0.26,0.25
Hadera,2019,5,1,4,17.34,0.2,0.23
Hadera,2019,5,1,5,17.28,0.25,0.24
Hadera,2019,5,1,6,17.27,0.27,0.25
Hadera,2019,5,1,7,17.23,0.24,0.29
Hadera,2019,5,1,8,17.26,0.19,0.37
Hadera,2019,5,1,9,17.26,0.15,0.25
Hadera,2019,5,1,10,17.26,0.12,0.28
Hadera,2019,5,1,11,17.28,0.15,0.23
Hadera,2019,5,1,12,17.31,0.14,0.21
Hadera,2019,5,1,13,17.32,0.17,0.19
Hadera,2019,5,1,14,17.33,0.23,0.18
Hadera,2019,5,1,15,17.34,0.19,0.19
Hadera,2019,5,1,16,17.34,0.2,0.18
Hadera,2019,5,1,17,17.35,0.21,0.2
Hadera,2019,5,1,18,17.31,0.2,0.21
Hadera,2019,5,1,19,17.3,0.26,0.23
Hadera,2019,5,1,20,17.31,0.26,0.23
Hadera,2019,5,1,21,17.35,0.29,0.25
Hadera,2019,5,1,22,17.34,0.26,0.27
Hadera,2019,5,1,23,17.31,0.28,0.24
Hadera,2019,5,2,0,17.3,0.27,0.25
Hadera,2019,5,2,1,17.29,0.28,0.26
Hadera,2019,5,2,2,17.3,0.26,0.23
Hadera,2019,5,2,3,17.32,0.23,0.23
Hadera,2019,5,2,4,17.28,0.27,0.22
Hadera,2019,5,2,5,17.49,0.21,0.2
Hadera,2019,5,2,6,17.56,0.21,0.22
Hadera,2019,5,2,7,17.34,0.18,0.23
Hadera,2019,5,2,8,17.31,0.2,0.25
Hadera,2019,5,2,9,17.34,0.24,0.28
Hadera,2019,5,2,10,17.44,0.23,0.3
Hadera,2019,5,2,11,17.52,0.23,0.3
Hadera,2019,5,2,12,17.52,0.28,0.29
Hadera,2019,5,2,13,17.42,0.26,0.28
Hadera,2019,5,2,14,17.37,0.23,0.24
Hadera,2019,5,2,15,17.3,0.22,0.23
Hadera,2019,5,2,16,17.31,0.19,0.22
Hadera,2019,5,2,17,17.34,0.17,0.2
Hadera,2019,5,2,18,17.42,0.19,0.21
Hadera,2019,5,2,19,17.35,0.21,0.2
Hadera,2019,5,2,20,17.34,0.19,0.21
Hadera,2019,5,2,21,17.34,0.22,0.21
Hadera,2019,5,2,22,17.32,0.19,0.21
Hadera,2019,5,2,23,17.35,0.17,0.22
Hadera,2019,5,3,0,17.37,0.18,0.23
Hadera,2019,5,3,1,17.41,0.16,0.21
Hadera,2019,5,3,2,17.43,0.16,0.18
Hadera,2019,5,3,3,17.46,0.17,0.19
Hadera,2019,5,3,4,17.48,0.18,0.18
Hadera,2019,5,3,5,17.47,0.16,0.2
Hadera,2019,5,3,6,17.47,0.2,0.23
Hadera,2019,5,3,7,17.49,0.17,0.23
Hadera,2019,5,3,8,17.51,0.17,0.22
Hadera,2019,5,3,9,17.53,0.11,0.2
Hadera,2019,5,3,10,17.53,0.09,0.21
Hadera,2019,5,3,11,17.53,0.07,0.18
Hadera,2019,5,3,12,17.51,0.09,0.18
Hadera,2019,5,3,13,17.52,0.1,0.19
Hadera,2019,5,3,14,17.54,0.14,0.21
Hadera,2019,5,3,15,17.53,0.15,0.22
Hadera,2019,5,3,16,17.53,0.21,0.2
Hadera,2019,5,3,17,17.54,0.19,0.23
Hadera,2019,5,3,18,17.54,0.17,0.19
Hadera,2019,5,3,19,17.53,0.18,0.23
Hadera,2019,5,3,20,17.53,0.17,0.21
Hadera,2019,5,3,21,17.54,0.17,0.2
Hadera,2019,5,3,22,17.52,0.16,0.19
Hadera,2019,5,3,23,17.5,0.19,0.23
Hadera,2019,5,4,0,17.48,0.2,0.24
Hadera,2019,5,4,1,17.5,0.14,0.2
Hadera,2019,5,4,2,17.52,0.14,0.18
Hadera,2019,5,4,3,17.53,0.15,0.21
Hadera,2019,5,4,4,17.51,0.12,0.19
Hadera,2019,5,4,5,17.49,0.2,0.21
Hadera,2019,5,4,6,17.49,0.14,0.19
Hadera,2019,5,4,7,17.52,0.1,0.17
Hadera,2019,5,4,8,17.52,0.07,0.18
Hadera,2019,5,4,9,17.56,0.06,0.18
Hadera,2019,5,4,10,17.61,0.05,0.17
Hadera,2019,5,4,11,17.66,0.08,0.22
Hadera,2019,5,4,12,17.99,0.16,0.28
Hadera,2019,5,4,13,18.26,0.28,0.33
Hadera,2019,5,4,14,18.14,0.3,0.54
Hadera,2019,5,4,15,18.24,0.23,0.44
Hadera,2019,5,4,16,19.02,0.33,0.32
Hadera,2019,5,4,17,18.52,0.24,0.24
Hadera,2019,5,4,18,17.75,0.18,0.2
Hadera,2019,5,4,19,17.51,0.11,0.19
Hadera,2019,5,4,20,17.51,0.13,0.17
Hadera,2019,5,4,21,17.52,0.15,0.17
Hadera,2019,5,4,22,17.46,0.16,0.19
Hadera,2019,5,4,23,17.46,0.16,0.18
Hadera,2019,5,5,0,17.47,0.15,0.18
Hadera,2019,5,5,1,17.43,0.15,0.31
Hadera,2019,5,5,2,17.42,0.14,0.21
Hadera,2019,5,5,3,17.4,0.18,0.22
Hadera,2019,5,5,4,17.36,0.2,0.22
Hadera,2019,5,5,5,17.36,0.18,0.22
Hadera,2019,5,5,6,17.37,0.18,0.22
Hadera,2019,5,5,7,17.38,0.12,0.2
Hadera,2019,5,5,8,17.45,0.09,0.22
Hadera,2019,5,5,9,17.5,0.1,0.19
Hadera,2019,5,5,10,17.45,0.07,0.23
Hadera,2019,5,5,11,17.45,0.1,0.21
Hadera,2019,5,5,12,17.66,0.11,0.22
Hadera,2019,5,5,13,18.21,0.19,0.36
Hadera,2019,5,5,14,17.88,0.2,0.25
Hadera,2019,5,5,15,17.85,0.22,0.27
Hadera,2019,5,5,16,17.43,0.21,0.24
Hadera,2019,5,5,17,17.53,0.26,0.37
Hadera,2019,5,5,18,17.32,0.26,0.24
Hadera,2019,5,5,19,17.25,0.24,0.21
Hadera,2019,5,5,20,17.26,0.23,0.22
Hadera,2019,5,5,21,17.24,0.25,0.19
Hadera,2019,5,5,22,17.41,0.13,0.19
Hadera,2019,5,5,23,17.5,0.08,0.16
Hadera,2019,5,6,0,17.59,0.06,0.12
Hadera,2019,5,6,1,17.57,0.06,0.1
Hadera,2019,5,6,2,17.51,0.06,0.1
Hadera,2019,5,6,3,17.5,0.09,0.12
Hadera,2019,5,6,4,17.44,0.16,0.21
Hadera,2019,5,6,5,17.42,0.19,0.22
Hadera,2019,5,6,6,17.43,0.15,0.22
Hadera,2019,5,6,7,17.44,0.13,0.24
Hadera,2019,5,6,8,17.42,0.08,0.18
Hadera,2019,5,6,9,17.54,0.09,0.22
Hadera,2019,5,6,10,17.58,0.16,0.21
Hadera,2019,5,6,11,17.58,0.15,0.2
Hadera,2019,5,6,12,17.6,0.16,0.18
Hadera,2019,5,6,13,17.67,0.14,0.26
Hadera,2019,5,6,14,17.65,0.18,0.18
Hadera,2019,5,6,15,17.79,0.21,0.25
Hadera,2019,5,6,16,18.16,0.22,0.26
Hadera,2019,5,6,17,18,0.21,0.21
Hadera,2019,5,6,18,17.92,0.24,0.19
Hadera,2019,5,6,19,17.88,0.25,0.2
Hadera,2019,5,6,20,18.06,0.23,0.19
Hadera,2019,5,6,21,18.06,0.25,0.16
Hadera,2019,5,6,22,17.91,0.24,0.2
Hadera,2019,5,6,23,17.62,0.22,0.24
Hadera,2019,5,7,0,17.56,0.2,0.24
Hadera,2019,5,7,1,17.65,0.19,0.25
Hadera,2019,5,7,2,17.66,0.19,0.25
Hadera,2019,5,7,3,17.76,0.19,0.27
Hadera,2019,5,7,4,17.75,0.18,0.25
Hadera,2019,5,7,5,17.74,0.15,0.24
Hadera,2019,5,7,6,17.75,0.15,0.27
Hadera,2019,5,7,7,17.7,0.15,0.25
Hadera,2019,5,7,8,18.68,0.26,0.29
Hadera,2019,5,7,9,18.41,0.18,0.29
Hadera,2019,5,7,10,18.54,0.19,0.29
Hadera,2019,5,7,11,18.86,0.26,0.28
Hadera,2019,5,7,12,18.95,0.29,0.34
Hadera,2019,5,7,13,18.76,0.23,0.25
Hadera,2019,5,7,14,18.58,0.21,0.24
Hadera,2019,5,7,15,18.93,0.28,0.26
Hadera,2019,5,7,16,18.38,0.17,0.21
Hadera,2019,5,7,17,17.98,0.22,0.26
Hadera,2019,5,7,18,17.81,0.17,0.3
Hadera,2019,5,7,19,17.79,0.16,0.28
Hadera,2019,5,7,20,17.79,0.13,0.25
Hadera,2019,5,7,21,17.74,0.11,0.19
Hadera,2019,5,7,22,17.69,0.09,0.23
Hadera,2019,5,7,23,17.73,0.13,0.31
Hadera,2019,5,8,0,18.39,0.22,0.4
Hadera,2019,5,8,1,19,0.18,0.22
Hadera,2019,5,8,2,18.78,0.15,0.17
Hadera,2019,5,8,3,18.34,0.2,0.34
Hadera,2019,5,8,4,18.35,0.15,0.32
Hadera,2019,5,8,5,18.82,0.12,0.14
Hadera,2019,5,8,6,18.92,0.08,0.15
Hadera,2019,5,8,7,18.98,0.06,0.12
Hadera,2019,5,8,8,19.04,0.05,0.1
Hadera,2019,5,8,9,19.01,0.01,0.11
Hadera,2019,5,8,10,19.12,0.02,0.1
Hadera,2019,5,8,11,19.14,0.02,0.1
Hadera,2019,5,8,12,19.15,0.03,0.11
Hadera,2019,5,8,13,19.18,0.06,0.12
Hadera,2019,5,8,14,19.27,0.14,0.26
Hadera,2019,5,8,15,19.23,0.12,0.16
Hadera,2019,5,8,16,19.19,0.12,0.15
Hadera,2019,5,8,17,19.12,0.15,0.31
Hadera,2019,5,8,18,19.16,0.15,0.3
Hadera,2019,5,8,19,19.12,0.13,0.45
Hadera,2019,5,8,20,19.14,0.14,0.28
Hadera,2019,5,8,21,19.13,0.14,0.37
Hadera,2019,5,8,22,19.04,0.18,0.32
Hadera,2019,5,8,23,19.27,0.13,0.21
Hadera,2019,5,9,0,19.38,0.15,0.18
Hadera,2019,5,9,1,19.35,0.14,0.23
Hadera,2019,5,9,2,19.33,0.11,0.14
Hadera,2019,5,9,3,19.31,0.09,0.16
Hadera,2019,5,9,4,19.3,0.11,0.13
Hadera,2019,5,9,5,19.21,0.12,0.14
Hadera,2019,5,9,6,19.19,0.08,0.16
Hadera,2019,5,9,7,19.21,0.06,0.15
Hadera,2019,5,9,8,19.1,0.06,0.17
Hadera,2019,5,9,9,19.1,0.06,0.23
Hadera,2019,5,9,10,19.09,0.04,0.24
Hadera,2019,5,9,11,19.25,0.06,0.16
